"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"65977";"50001019035P0";315598;1;1;1
"65978";"50001019035P0";381941;2;4;0,5
"65979";"50001019035P0";381946;2;4;0,5
"65980";"50001019035P0";384159;2;2;1
"65981";"50001019035P0";384180;1;2;0,5
"65982";"50001019036P6";289611;2;2;1
"65983";"50001019036P6";289945;2;2;1
"65984";"50001019036P6";291202;1;1;1
"65985";"50001019036P6";291269;1;1;1
"65986";"50001019036P6";291272;1;1;1
"65987";"50001019036P6";291281;1;2;0,5
"65988";"50001019036P6";291296;1;1;1
"65989";"50001019036P6";299406;1;1;1
"65990";"50001019036P6";325780;2;2;1
"65991";"50001019036P6";372478;1;1;1
"65992";"50001019036P6";395544;1;1;1
"65993";"50001019036P6";424489;1;1;1
"65994";"50001019036P6";424520;1;1;1
"65995";"50001019036P6";424532;1;1;1
"65996";"50001019036P6";424533;1;1;1
"65997";"50001019036P6";424543;1;1;1
"65998";"50001019037P2";281988;1;1;1
"65999";"50001019037P2";321947;1;1;1
"66000";"50001019037P2";321949;1;1;1
"66001";"50001019037P2";373004;2;2;1
"66002";"50001019037P2";373010;1;1;1
"66003";"50001019037P2";374553;1;1;1
"66004";"50001019037P2";419537;1;1;1
"66005";"50001019037P2";419927;1;1;1
"66006";"50001019037P2";421329;3;4;0,75
"66007";"50001019037P2";421771;1;1;1
"66008";"50001019038P9";254431;1;1;1
"66009";"50001019038P9";364060;1;1;1
"66010";"50001019038P9";381273;1;1;1
"66011";"50001019038P9";382637;1;1;1
"66012";"50001019038P9";391986;1;1;1
"66013";"50001019038P9";392314;1;1;1
"66014";"50001019038P9";393863;1;1;1
"66015";"50001019038P9";394191;1;1;1
"66016";"50001019039P5";251981;2;2;1
"66017";"50001019039P5";251999;2;2;1
"66018";"50001019039P5";252275;1;1;1
"66019";"50001019039P5";252494;1;1;1
"66020";"50001019039P5";314551;1;3;0,333333333333333
"66021";"50001019039P5";314580;1;2;0,5
"66022";"50001019039P5";314584;1;2;0,5
"66023";"50001019039P5";314605;1;1;1
"66024";"50001019039P5";315111;1;1;1
"66025";"50001019039P5";315119;3;4;0,75
"66026";"50001019039P5";315142;1;1;1
"66027";"50001019039P5";315145;1;1;1
"66028";"50001019039P5";315362;1;1;1
"66029";"50001019039P5";349362;1;3;0,333333333333333
"66030";"50001019039P5";349369;1;2;0,5
"66031";"50001019039P5";349429;1;1;1
"66032";"50001019039P5";349434;1;1;1
"66033";"50001019039P5";349436;1;1;1
"66034";"50001019039P5";349437;1;1;1
"66035";"50001019039P5";349473;1;1;1
"66036";"50001019039P5";368468;1;3;0,333333333333333
"66037";"50001019039P5";369752;1;1;1
"66038";"50001019101P2";395463;2;2;1
"66039";"50001019101P2";395464;3;3;1
"66040";"50001019101P2";395480;1;1;1
"66041";"50001019101P2";395482;1;2;0,5
"66042";"50001019101P2";395484;2;2;1
"66043";"50001019101P2";395489;1;1;1
"66044";"50001019101P2";395496;2;3;0,666666666666667
"66045";"50001019101P2";395513;3;3;1
"66046";"50001019101P2";395516;2;2;1
"66047";"50001019101P2";395518;2;2;1
"66048";"50001019101P2";395525;1;1;1
"66049";"50001019101P2";395530;2;2;1
"66050";"50001019101P2";395550;7;8;0,875
"66051";"50001019101P2";395555;5;6;0,833333333333333
"66052";"50001019101P2";395572;1;1;1
"66053";"50001019101P2";395667;2;2;1
"66054";"50001019101P2";395684;1;4;0,25
"66055";"50001019101P2";395692;2;2;1
"66056";"50001019101P2";395695;2;2;1
"66057";"50001019101P2";395696;1;1;1
"66058";"50002015001P4";246515;1;1;1
"66059";"50002015001P4";246523;1;1;1
"66060";"50002015001P4";246527;1;1;1
"66061";"50002015001P4";246530;1;1;1
"66062";"50002015001P4";246535;1;1;1
"66063";"50002015001P4";246666;1;1;1
"66064";"50002015001P4";246884;1;1;1
"66065";"50002015001P4";246899;1;1;1
"66066";"50002015001P4";247305;1;1;1
"66067";"50002015001P4";247308;1;1;1
"66068";"50002015001P4";247681;1;1;1
"66069";"50002015001P4";247685;1;1;1
"66070";"50002015001P4";267976;1;1;1
"66071";"50002015001P4";271629;1;1;1
"66072";"50002015001P4";301603;1;1;1
"66073";"50002015001P4";301619;1;3;0,333333333333333
"66074";"50002015001P4";301797;1;1;1
"66075";"50002015001P4";301819;2;2;1
"66076";"50002015001P4";301835;1;2;0,5
"66077";"50002015001P4";301886;1;1;1
"66078";"50002015001P4";302644;1;1;1
"66079";"50002015001P4";302664;1;1;1
"66080";"50002015001P4";302780;1;1;1
"66081";"50002015001P4";302798;1;1;1
"66082";"50002015001P4";303987;3;3;1
"66083";"50002015001P4";355980;1;1;1
"66084";"50002015001P4";355981;1;2;0,5
"66085";"50002015001P4";356307;1;1;1
"66086";"50002015001P4";356308;1;1;1
"66087";"50002015001P4";356321;2;2;1
"66088";"50002015001P4";356327;1;1;1
"66089";"50002015001P4";356329;1;1;1
"66090";"50002015001P4";356642;1;1;1
"66091";"50002015001P4";356643;2;2;1
"66092";"50002015001P4";356644;1;1;1
"66093";"50002015001P4";356645;2;2;1
"66094";"50002015001P4";356646;1;1;1
"66095";"50002015001P4";356647;1;1;1
"66096";"50002015001P4";356648;1;1;1
"66097";"50002015001P4";356653;1;1;1
"66098";"50002015001P4";366846;1;1;1
"66099";"50002015001P4";422445;1;1;1
"66100";"50002015002P0";285110;2;6;0,333333333333333
"66101";"50002015002P0";285115;3;4;0,75
"66102";"50002015002P0";369761;4;5;0,8
"66103";"50002015002P0";369763;4;6;0,666666666666667
"66104";"50002015002P0";369765;3;5;0,6
"66105";"50002015002P0";369766;3;5;0,6
"66106";"50002015002P0";369767;1;2;0,5
"66107";"50002015002P0";369768;2;2;1
"66108";"50002015002P0";369773;1;2;0,5
"66109";"50002015002P0";392499;2;4;0,5
"66110";"50002015002P0";395158;3;14;0,214285714285714
"66111";"50002015002P0";395187;3;8;0,375
"66112";"50002015003P7";252472;1;2;0,5
"66113";"50002015003P7";252474;1;1;1
"66114";"50002015003P7";252476;2;2;1
"66115";"50002015003P7";252478;1;3;0,333333333333333
"66116";"50002015003P7";252484;2;2;1
"66117";"50002015003P7";252489;1;1;1
"66118";"50002015003P7";252493;1;4;0,25
"66119";"50002015003P7";252499;1;1;1
"66120";"50002015003P7";252502;1;1;1
"66121";"50002015003P7";252908;1;1;1
"66122";"50002015003P7";391522;1;4;0,25
"66123";"50002015003P7";407742;2;4;0,5
"66124";"50002015004P3";228814;1;1;1
"66125";"50002015004P3";303411;1;2;0,5
"66126";"50002015004P3";303412;1;1;1
"66127";"50002015004P3";303860;1;1;1
"66128";"50002015004P3";303868;1;2;0,5
"66129";"50002015004P3";304340;1;2;0,5
"66130";"50002015004P3";304439;1;2;0,5
"66131";"50002015004P3";363212;1;3;0,333333333333333
"66132";"50002015004P3";363247;1;2;0,5
"66133";"50002015004P3";363317;2;8;0,25
"66134";"50002015004P3";363361;1;4;0,25
"66135";"50002015005P0";245377;4;4;1
"66136";"50002015005P0";245395;4;4;1
"66137";"50002015005P0";245401;1;1;1
"66138";"50002015005P0";245971;1;1;1
"66139";"50002015005P0";249958;6;6;1
"66140";"50002015005P0";250143;1;1;1
"66141";"50002015005P0";273453;3;3;1
"66142";"50002015005P0";318835;3;3;1
"66143";"50002015005P0";320284;1;1;1
"66144";"50002015005P0";325393;2;2;1
"66145";"50002015005P0";366760;1;2;0,5
"66146";"50002015005P0";366765;1;1;1
"66147";"50002015005P0";366767;4;4;1
"66148";"50002015005P0";373592;2;2;1
"66149";"50002015005P0";404523;1;1;1
"66150";"50002015005P0";423699;3;3;1
"66151";"50002015006P6";243752;1;1;1
"66152";"50002015006P6";244972;2;2;1
"66153";"50002015006P6";245962;2;2;1
"66154";"50002015006P6";245968;2;2;1
"66155";"50002015006P6";279378;3;3;1
"66156";"50002015006P6";283348;2;2;1
"66157";"50002015006P6";284985;1;1;1
"66158";"50002015006P6";285937;2;2;1
"66159";"50002015006P6";286539;2;2;1
"66160";"50002015006P6";286983;2;2;1
"66161";"50002015006P6";316605;2;2;1
"66162";"50002015006P6";316651;1;1;1
"66163";"50002015006P6";316660;2;2;1
"66164";"50002015006P6";316683;2;2;1
"66165";"50002015006P6";316701;2;2;1
"66166";"50002015006P6";316995;2;2;1
"66167";"50002015006P6";317273;1;1;1
"66168";"50002015006P6";320341;2;2;1
"66169";"50002015006P6";377387;1;1;1
"66170";"50002015006P6";378078;4;5;0,8
"66171";"50002015006P6";378119;2;2;1
"66172";"50002015006P6";379333;1;1;1
"66173";"50002015006P6";391552;1;1;1
"66174";"50002015006P6";391585;1;1;1
"66175";"50002015006P6";421871;3;3;1
"66176";"50002015006P6";421900;1;1;1
"66177";"50002015006P6";422269;1;1;1
"66178";"50002015006P6";422308;5;5;1
"66179";"50002015006P6";422342;2;2;1
"66180";"50002015006P6";422375;2;2;1
"66181";"50002015006P6";422417;2;2;1
"66182";"50002015006P6";422478;1;1;1
"66183";"50002015006P6";422533;5;6;0,833333333333333
"66184";"50002015006P6";422755;4;4;1
"66185";"50002015006P6";422761;2;2;1
"66186";"50002015006P6";422790;1;1;1
"66187";"50002015007P2";411756;1;1;1
"66188";"50002015007P2";411849;1;1;1
"66189";"50002015007P2";411874;1;2;0,5
"66190";"50002015007P2";418400;2;2;1
"66191";"50002015008P9";276782;1;1;1
"66192";"50002015008P9";283200;2;2;1
"66193";"50002015008P9";284818;1;3;0,333333333333333
"66194";"50002015008P9";284847;1;3;0,333333333333333
"66195";"50002015008P9";284958;2;2;1
"66196";"50002015008P9";284970;2;2;1
"66197";"50002015008P9";285003;1;1;1
"66198";"50002015008P9";285041;2;2;1
"66199";"50002015008P9";285051;2;3;0,666666666666667
"66200";"50002015008P9";285053;2;2;1
"66201";"50002015008P9";285520;2;3;0,666666666666667
"66202";"50002015008P9";348675;1;2;0,5
"66203";"50002015008P9";376729;2;2;1
"66204";"50002015008P9";376737;1;1;1
"66205";"50002015008P9";376742;1;1;1
"66206";"50002015008P9";376778;3;3;1
"66207";"50002015008P9";376959;2;2;1
"66208";"50002015008P9";376984;2;2;1
"66209";"50002015008P9";423139;1;1;1
"66210";"50002015008P9";423462;1;1;1
"66211";"50002015008P9";423476;2;2;1
"66212";"50002015008P9";423483;1;1;1
"66213";"50002015008P9";423503;2;2;1
"66214";"50002015008P9";423508;1;3;0,333333333333333
"66215";"50002015008P9";423510;2;2;1
"66216";"50002015008P9";423524;1;2;0,5
"66217";"50002015008P9";423581;2;2;1
"66218";"50002015008P9";423597;5;5;1
"66219";"50002015008P9";423604;2;2;1
"66220";"50002015008P9";423650;5;10;0,5
"66221";"50002015008P9";423704;1;1;1
"66222";"50002015008P9";423725;1;1;1
"66223";"50002015008P9";423746;1;1;1
"66224";"50002015008P9";423953;2;2;1
"66225";"50002015008P9";423977;1;1;1
"66226";"50002015008P9";423994;2;2;1
"66227";"50002015101P9";371809;1;1;1
"66228";"50002015101P9";380913;1;1;1
"66229";"50002015101P9";380984;1;1;1
"66230";"50002015101P9";380995;1;1;1
"66231";"50002015102P5";347511;3;5;0,6
"66232";"50002015102P5";347571;2;2;1
"66233";"50002015102P5";354644;2;2;1
"66234";"50002015102P5";354654;4;7;0,571428571428571
"66235";"50002015102P5";354656;2;2;1
"66236";"50002015102P5";355246;2;2;1
"66237";"50002015102P5";355311;3;3;1
"66238";"50002015102P5";355333;2;2;1
"66239";"50002015102P5";355407;1;1;1
"66240";"50002015102P5";356064;1;1;1
"66241";"50002015102P5";356098;1;1;1
"66242";"50002015102P5";356102;2;2;1
"66243";"50002015102P5";356267;3;4;0,75
"66244";"50002015102P5";356268;3;3;1
"66245";"50002015102P5";356663;1;1;1
"66246";"50002015102P5";356666;1;1;1
"66247";"50002015102P5";356667;1;1;1
"66248";"50002015102P5";408118;1;1;1
"66249";"50002015102P5";408120;1;1;1
"66250";"50002015102P5";408139;1;1;1
"66251";"50002015102P5";411493;1;1;1
"66252";"50002015102P5";412075;1;1;1
"66253";"50002015102P5";412081;1;1;1
"66254";"50002015102P5";412083;1;1;1
"66255";"50002015102P5";412093;1;1;1
"66256";"50002015102P5";412101;1;1;1
"66257";"50002015102P5";412111;1;1;1
"66258";"50002015102P5";412141;1;1;1
"66259";"50002015102P5";412179;1;1;1
"66260";"50002015102P5";412191;1;1;1
"66261";"50002015156P8";404117;2;2;1
"66262";"50002015156P8";404257;4;8;0,5
"66263";"50002015156P8";404608;1;2;0,5
"66264";"50002015156P8";404863;4;5;0,8
"66265";"50002015156P8";405278;1;1;1
"66266";"50002015156P8";405293;1;2;0,5
"66267";"50002015156P8";408256;1;1;1
"66268";"50002015156P8";408782;1;1;1
"66269";"50002015156P8";412793;1;1;1
"66270";"50008013001P2";242598;1;1;1
"66271";"50008013001P2";242626;1;2;0,5
"66272";"50008013001P2";243963;1;2;0,5
"66273";"50008013001P2";243965;1;1;1
"66274";"50008013001P2";243968;1;1;1
"66275";"50008013001P2";243975;1;3;0,333333333333333
"66276";"50008013001P2";243976;2;3;0,666666666666667
"66277";"50008013001P2";243977;1;1;1
"66278";"50008013001P2";243978;1;1;1
"66279";"50008013001P2";243984;1;2;0,5
"66280";"50008013001P2";243986;1;2;0,5
"66281";"50008013001P2";243999;1;1;1
"66282";"50008013001P2";247996;1;2;0,5
"66283";"50008013001P2";250872;1;1;1
"66284";"50008013001P2";250874;1;1;1
"66285";"50008013001P2";250876;1;4;0,25
"66286";"50008013001P2";250877;1;2;0,5
"66287";"50008013001P2";315374;1;1;1
"66288";"50008013001P2";315381;1;2;0,5
"66289";"50008013001P2";376431;1;2;0,5
"66290";"50008013001P2";378257;1;1;1
"66291";"50008013001P2";378273;2;3;0,666666666666667
"66292";"50008013001P2";378280;2;2;1
"66293";"50008013001P2";378415;1;1;1
"66294";"50008013001P2";378460;1;3;0,333333333333333
"66295";"50008013001P2";389597;2;2;1
"66296";"50008013002P9";251091;1;1;1
"66297";"50008013002P9";251096;1;1;1
"66298";"50008013002P9";253046;1;1;1
"66299";"50008013002P9";316118;1;1;1
"66300";"50008013002P9";316171;1;1;1
"66301";"50008013002P9";316194;1;1;1
"66302";"50008013002P9";317900;1;1;1
"66303";"50008013002P9";320364;1;1;1
"66304";"50008013002P9";320431;1;1;1
"66305";"50008013002P9";321897;1;1;1
"66306";"50008013002P9";324445;1;1;1
"66307";"50008013002P9";327588;1;1;1
"66308";"50008013002P9";327610;1;1;1
"66309";"50008013002P9";360814;1;1;1
"66310";"50008013002P9";361296;1;1;1
"66311";"50008013002P9";361299;1;1;1
"66312";"50008013002P9";361308;1;1;1
"66313";"50008013002P9";361311;1;1;1
"66314";"50008013002P9";361318;1;1;1
"66315";"50008013002P9";361334;1;1;1
"66316";"50008013002P9";362011;1;1;1
"66317";"50008013002P9";369799;1;1;1
"66318";"50008013002P9";416471;1;1;1
"66319";"50008013002P9";416486;1;2;0,5
"66320";"50008013002P9";416494;1;1;1
"66321";"50008013002P9";416502;1;1;1
"66322";"50008013002P9";416509;1;1;1
"66323";"50008013002P9";416536;1;1;1
"66324";"50008013002P9";416540;1;1;1
"66325";"50008013002P9";416554;1;1;1
"66326";"50008013002P9";416598;1;1;1
"66327";"50008013002P9";419452;1;1;1
"66328";"50008013003P5";239796;4;5;0,8
"66329";"50008013003P5";239799;2;2;1
"66330";"50008013003P5";239800;2;2;1
"66331";"50008013003P5";239804;1;2;0,5
"66332";"50008013003P5";239805;2;2;1
"66333";"50008013003P5";239806;3;4;0,75
"66334";"50008013003P5";240212;5;6;0,833333333333333
"66335";"50008013003P5";240213;3;4;0,75
"66336";"50008013003P5";249768;2;3;0,666666666666667
"66337";"50008013003P5";311026;4;5;0,8
"66338";"50008013003P5";359559;1;1;1
"66339";"50008013003P5";359560;4;4;1
"66340";"50008013003P5";359561;2;2;1
"66341";"50008013003P5";359581;2;2;1
"66342";"50008013003P5";359587;2;2;1
"66343";"50008013003P5";359590;1;1;1
"66344";"50008013003P5";359602;2;2;1
"66345";"50008013003P5";368806;2;2;1
"66346";"50008013003P5";403307;2;3;0,666666666666667
"66347";"50008013003P5";403328;2;2;1
"66348";"50008013003P5";404618;3;3;1
"66349";"50008013004P1";389471;1;3;0,333333333333333
"66350";"50008013004P1";389472;1;3;0,333333333333333
"66351";"50008013004P1";389473;1;1;1
"66352";"50008013004P1";389476;1;3;0,333333333333333
"66353";"50008013004P1";389477;1;1;1
"66354";"50008013004P1";389508;1;2;0,5
"66355";"50008013004P1";389509;1;4;0,25
"66356";"50008013004P1";389510;1;2;0,5
"66357";"50008013004P1";389511;1;1;1
"66358";"50008013004P1";389512;1;4;0,25
"66359";"50008013004P1";389513;1;4;0,25
"66360";"50008013004P1";389514;1;4;0,25
"66361";"50008013004P1";389515;1;1;1
"66362";"50008013004P1";389516;1;2;0,5
"66363";"50008013004P1";389517;1;3;0,333333333333333
"66364";"50008013004P1";389518;1;2;0,5
"66365";"50008013004P1";389520;1;1;1
"66366";"50008013004P1";389522;1;2;0,5
"66367";"50008013004P1";389524;1;1;1
"66368";"50008013004P1";389525;1;3;0,333333333333333
"66369";"50008013004P1";389526;1;2;0,5
"66370";"50008013004P1";389542;1;3;0,333333333333333
"66371";"50008013004P1";389544;1;2;0,5
"66372";"50008013004P1";389545;1;1;1
"66373";"50008013004P1";389546;1;2;0,5
"66374";"50008013004P1";389547;1;2;0,5
"66375";"50008013004P1";389789;1;1;1
"66376";"50008013004P1";389801;1;1;1
"66377";"50008013005P8";409581;1;2;0,5
"66378";"50008013005P8";409588;1;1;1
"66379";"50008013005P8";409590;1;2;0,5
"66380";"50008013005P8";409616;1;2;0,5
"66381";"50008013005P8";410774;1;1;1
"66382";"50008013005P8";411601;1;1;1
"66383";"50008013006P4";402708;2;2;1
"66384";"50008013006P4";403458;2;2;1
"66385";"50008013006P4";403466;2;2;1
"66386";"50008013006P4";403475;2;2;1
"66387";"50008013006P4";404107;1;1;1
"66388";"50008013006P4";404186;4;4;1
"66389";"50008013006P4";404731;2;2;1
"66390";"50008013006P4";405998;1;1;1
"66391";"50008013006P4";406200;1;1;1
"66392";"50008013006P4";406224;2;2;1
"66393";"50008013006P4";406229;1;1;1
"66394";"50008013006P4";408815;1;1;1
"66395";"50008013006P4";408833;1;1;1
"66396";"51001012001P0";280767;2;2;1
"66397";"51001012001P0";280768;1;1;1
"66398";"51001012001P0";282840;2;3;0,666666666666667
"66399";"51001012001P0";283150;3;4;0,75
"66400";"51001012001P0";283157;2;2;1
"66401";"51001012001P0";311956;1;1;1
"66402";"51001012001P0";313228;1;1;1
"66403";"51001012001P0";313252;1;1;1
"66404";"51001012001P0";351043;1;1;1
"66405";"51001012001P0";387215;1;1;1
"66406";"51001012001P0";387216;1;1;1
"66407";"51001012001P0";387266;1;1;1
"66408";"51001012001P0";387267;1;1;1
"66409";"51001012001P0";387268;1;1;1
"66410";"51001012001P0";387269;1;1;1
"66411";"51001012001P0";387270;1;1;1
"66412";"51001012001P0";387278;1;1;1
"66413";"51001012001P0";387285;1;1;1
"66414";"51001012001P0";387579;1;1;1
"66415";"51001012001P0";391309;3;3;1
"66416";"51001012001P0";410954;2;2;1
"66417";"51001012005P6";399476;1;4;0,25
"66418";"51001012007P9";402619;2;4;0,5
"66419";"51001012007P9";407316;2;2;1
"66420";"51001012007P9";408660;2;4;0,5
"66421";"51001012007P9";408760;2;4;0,5
"66422";"51001012007P9";409039;5;6;0,833333333333333
"66423";"51001012007P9";409043;3;5;0,6
"66424";"51001012007P9";410389;1;1;1
"66425";"51001012007P9";410424;3;6;0,5
"66426";"51001012007P9";414994;3;4;0,75
"66427";"51001012007P9";415122;3;4;0,75
"66428";"51001012007P9";415506;1;1;1
"66429";"51001012007P9";415521;1;1;1
"66430";"51001012007P9";415654;2;3;0,666666666666667
"66431";"51001012007P9";415837;1;2;0,5
"66432";"51001012007P9";415839;1;3;0,333333333333333
"66433";"51001012007P9";415852;1;3;0,333333333333333
"66434";"51001012007P9";415854;1;1;1
"66435";"51001012007P9";416297;2;4;0,5
"66436";"51001012007P9";416939;3;4;0,75
"66437";"51001012007P9";417197;3;5;0,6
"66438";"51001012007P9";418034;1;6;0,166666666666667
"66439";"51001012010P0";229159;3;6;0,5
"66440";"51001012010P0";271067;2;3;0,666666666666667
"66441";"51001012010P0";271073;1;1;1
"66442";"51001012010P0";271140;1;2;0,5
"66443";"51001012010P0";304412;3;4;0,75
"66444";"51001012010P0";305308;1;1;1
"66445";"51001012010P0";305314;1;1;1
"66446";"51001012010P0";338329;3;3;1
"66447";"51001012010P0";338358;3;3;1
"66448";"51001012010P0";338365;4;4;1
"66449";"51001012010P0";356557;1;2;0,5
"66450";"51001012010P0";359567;3;3;1
"66451";"51001012010P0";360592;1;1;1
"66452";"51001012010P0";360704;1;1;1
"66453";"51001012010P0";375656;5;9;0,555555555555556
"66454";"51001012010P0";407606;1;1;1
"66455";"51001012010P0";407621;1;1;1
"66456";"51001012010P0";407701;1;1;1
"66457";"51001012010P0";412708;1;1;1
"66458";"51001012010P0";416461;1;3;0,333333333333333
"66459";"51001012010P0";416467;1;1;1
"66460";"51001012010P0";416478;1;1;1
"66461";"51001012010P0";416523;4;4;1
"66462";"51001012010P0";416550;2;2;1
"66463";"51001012010P0";416581;1;1;1
"66464";"51001012010P0";416595;1;2;0,5
"66465";"51001012010P0";416600;1;2;0,5
"66466";"51001012011P6";239681;2;2;1
"66467";"51001012011P6";239682;2;2;1
"66468";"51001012011P6";239685;2;4;0,5
"66469";"51001012011P6";239692;2;2;1
"66470";"51001012011P6";293584;1;2;0,5
"66471";"51001012011P6";294821;2;4;0,5
"66472";"51001012011P6";334083;1;3;0,333333333333333
"66473";"51001012011P6";334090;1;3;0,333333333333333
"66474";"51001012011P6";334115;1;2;0,5
"66475";"51001012011P6";334116;1;4;0,25
"66476";"51001012011P6";361910;2;3;0,666666666666667
"66477";"51001012011P6";362904;1;1;1
"66478";"51001012011P6";407464;1;3;0,333333333333333
"66479";"51001012011P6";407488;1;2;0,5
"66480";"51001012011P6";407517;3;4;0,75
"66481";"51001012011P6";407847;1;2;0,5
"66482";"51001012011P6";409491;4;4;1
"66483";"51001012011P6";410404;1;1;1
"66484";"51001012012P2";291543;2;2;1
"66485";"51001012012P2";291557;1;1;1
"66486";"51001012012P2";291597;1;2;0,5
"66487";"51001012012P2";291598;2;2;1
"66488";"51001012012P2";291780;1;1;1
"66489";"51001012012P2";291783;1;1;1
"66490";"51001012012P2";291801;1;1;1
"66491";"51001012012P2";330516;2;2;1
"66492";"51001012012P2";330545;1;1;1
"66493";"51001012012P2";330754;1;1;1
"66494";"51001012012P2";330764;1;1;1
"66495";"51001012012P2";330771;1;1;1
"66496";"51001012012P2";330804;1;1;1
"66497";"51001012012P2";330862;1;1;1
"66498";"51001012012P2";362957;1;3;0,333333333333333
"66499";"51001012012P2";368235;2;2;1
"66500";"51001012012P2";368244;1;2;0,5
"66501";"51001012012P2";368254;3;3;1
"66502";"51001012012P2";368256;2;2;1
"66503";"51001012012P2";368266;1;1;1
"66504";"51001012012P2";368280;1;1;1
"66505";"51001012013P9";403514;1;1;1
"66506";"51001012013P9";403535;1;1;1
"66507";"51001012013P9";403536;1;2;0,5
"66508";"51001012013P9";403550;2;2;1
"66509";"51001012013P9";407526;2;5;0,4
"66510";"51001012013P9";407543;1;4;0,25
"66511";"51001012013P9";407546;1;1;1
"66512";"51001012013P9";407547;1;1;1
"66513";"51001012013P9";407549;1;3;0,333333333333333
"66514";"51001012013P9";407553;1;3;0,333333333333333
"66515";"51001012013P9";407584;2;5;0,4
"66516";"51001012013P9";407632;2;12;0,166666666666667
"66517";"51001012013P9";407636;2;7;0,285714285714286
"66518";"51001012013P9";407680;1;2;0,5
"66519";"51001012013P9";407687;1;4;0,25
"66520";"51001012013P9";407714;1;3;0,333333333333333
"66521";"51001012013P9";409485;1;2;0,5
"66522";"51001012018P0";283286;1;1;1
"66523";"51001012018P0";285397;2;2;1
"66524";"51001012018P0";285505;1;1;1
"66525";"51001012018P0";285776;3;4;0,75
"66526";"51001012018P0";285812;3;3;1
"66527";"51001012018P0";320758;5;11;0,454545454545455
"66528";"51001012018P0";320770;5;11;0,454545454545455
"66529";"51001012018P0";321545;1;1;1
"66530";"51001012018P0";322202;1;1;1
"66531";"51001012018P0";322431;1;1;1
"66532";"51001012018P0";322434;1;1;1
"66533";"51001012018P0";322437;2;2;1
"66534";"51001012018P0";322459;1;1;1
"66535";"51001012018P0";323160;3;7;0,428571428571429
"66536";"51001012018P0";326095;1;1;1
"66537";"51001012018P0";363291;1;1;1
"66538";"51001012018P0";420965;1;1;1
"66539";"51001012018P0";420966;1;2;0,5
"66540";"51001012018P0";420977;2;2;1
"66541";"51001012018P0";420978;1;3;0,333333333333333
"66542";"51001012019P7";297764;1;1;1
"66543";"51001012019P7";298858;1;1;1
"66544";"51001012019P7";298859;1;1;1
"66545";"51001012019P7";298862;1;1;1
"66546";"51001012019P7";298897;1;2;0,5
"66547";"51001012019P7";298901;1;1;1
"66548";"51001012019P7";298905;1;1;1
"66549";"51001012019P7";298917;1;1;1
"66550";"51001012019P7";298919;1;1;1
"66551";"51001012019P7";298928;1;1;1
"66552";"51001012019P7";298952;1;1;1
"66553";"51001012019P7";298966;1;1;1
"66554";"51001012019P7";298976;1;1;1
"66555";"51001012019P7";298989;2;2;1
"66556";"51001012019P7";298994;1;1;1
"66557";"51001012019P7";299014;1;1;1
"66558";"51001012019P7";299046;1;1;1
"66559";"51001012019P7";299054;2;2;1
"66560";"51001012019P7";299068;1;1;1
"66561";"51001012019P7";299070;1;1;1
"66562";"51001012019P7";299094;1;1;1
"66563";"51001012019P7";299179;1;1;1
"66564";"51001012019P7";299191;3;3;1
"66565";"51001012019P7";299195;1;1;1
"66566";"51001012019P7";299199;1;1;1
"66567";"51001012019P7";299231;1;1;1
"66568";"51001012019P7";299261;1;1;1
"66569";"51001012019P7";299283;1;1;1
"66570";"51001012019P7";299299;1;1;1
"66571";"51001012019P7";299309;1;1;1
"66572";"51001012019P7";299310;1;1;1
"66573";"51001012019P7";299323;1;1;1
"66574";"51001012019P7";299330;1;2;0,5
"66575";"51001012019P7";299334;1;1;1
"66576";"51001012019P7";299335;1;1;1
"66577";"51001012019P7";299336;1;1;1
"66578";"51001012019P7";299338;1;1;1
"66579";"51001012019P7";299339;1;1;1
"66580";"51001012019P7";299341;1;1;1
"66581";"51001012019P7";299342;1;1;1
"66582";"51001012019P7";299344;1;1;1
"66583";"51001012019P7";299347;1;3;0,333333333333333
"66584";"51001012019P7";299348;1;3;0,333333333333333
"66585";"51001012019P7";301741;1;1;1
"66586";"51001012019P7";301743;1;1;1
"66587";"51001012019P7";301777;1;1;1
"66588";"51001012019P7";301790;1;1;1
"66589";"51001012019P7";301876;1;1;1
"66590";"51001012019P7";307197;1;1;1
"66591";"51001012019P7";307222;1;1;1
"66592";"51001012019P7";307268;1;1;1
"66593";"51001012019P7";307417;1;1;1
"66594";"51001012019P7";307425;1;1;1
"66595";"51001012019P7";307431;1;1;1
"66596";"51001012019P7";307434;1;1;1
"66597";"51001012019P7";307436;1;1;1
"66598";"51001012019P7";307441;1;1;1
"66599";"51001012019P7";307448;1;1;1
"66600";"51001012019P7";307459;1;1;1
"66601";"51001012019P7";307488;1;1;1
"66602";"51001012019P7";307500;1;1;1
"66603";"51001012019P7";307502;1;1;1
"66604";"51001012019P7";307506;1;1;1
"66605";"51001012019P7";307510;1;1;1
"66606";"51001012019P7";307516;1;1;1
"66607";"51001012019P7";307522;1;1;1
"66608";"51001012019P7";307525;1;1;1
"66609";"51001012019P7";307540;1;2;0,5
"66610";"51001012019P7";307546;1;1;1
"66611";"51001012019P7";307547;2;2;1
"66612";"51001012019P7";307554;1;1;1
"66613";"51001012019P7";307575;1;1;1
